"","pet_min","AridityIndex","max_heat_index","ann_heat_index","coldindex.mean","coldindex.min"
"IS29472.B064FABXX.1.250009983",-60.2759281694112,-458.464228986664,-6.21552754478726,-5.54449226957778,0.820520294736704,0.8869367312431
"IS29496.70MUKAAXX.1.250006398",-60.8450608233566,-328.68269410954,-5.78283394418949,-5.4473866694699,0.83914260843619,0.935431903918274
"IS29569.70MUKAAXX.1.250006410",-60.8330498299073,-510.523874148951,-5.39279655196974,-5.10014255850201,0.799720164547202,0.905950371255848
"IS29691.70MUKAAXX.1.250006442",-19.6612119553606,946.532903321281,-1.13492571870589,-0.48306083365378,0.144040577600745,0.0990972442907475
"IS29798.D0D0HACXX.5.250046098",-21.4430739225041,625.726250106542,-1.58531334476641,-0.805086430173716,0.185091305391488,0.141592376157965
"IS29870.B064FABXX.1.250010000",-20.4532928521514,-1657.75952727754,-1.27030914623579,-1.9178245978175,0.371770982495537,0.54194093953556
"IS29872.70MUKAAXX.1.250006454",-50.1456261312113,-954.052710583075,-4.59412679510595,-4.30406871727731,0.691340916836537,0.807395686457986
"IS29876.70MUKAAXX.1.250006466",-21.111351182321,-1340.99692765843,1.47711992842397,-0.780135493570038,0.322489994148734,0.416281370036111
"IS29911.70MUKAAXX.1.250006383",-36.9741517472845,-1941.77761816407,-3.35188576367902,-3.2573884978439,0.54665145914647,0.67892505339777
"IS29966.B064FABXX.1.250010012",-44.6950365091713,-1351.26604495722,-4.6896965982386,-4.22521742996312,0.650951617544928,0.766481461916466
"IS29977.D0D0HACXX.5.250046099",6.27469545459514,-2121.65690762837,2.07754572798624,0.972219164287182,-0.0137071701438001,0.0533594712001276
"IS30175.70MUKAAXX.1.250006391",-21.7624092433202,395.59474147178,-1.97437755960992,-1.17753183781636,0.224049482978558,0.208343556096315
"IS30205.D0D0HACXX.5.250046101",-46.4657776694822,121.140609403267,-5.10123774820775,-3.75832518281084,0.565859791996232,0.605202734619405
"IS30207.B064FABXX.1.250010024",-42.1471109118693,86.7150154870383,-4.92195699393337,-3.56509910285488,0.529641937964792,0.579385195921544
"IS30335.D0D0HACXX.5.250046102",-101.825610932437,-812.045127203344,-5.39765326903384,-9.03773270708378,1.87869827256333,1.92426645975023
"IS30397.D0D0HACXX.5.250046103",-100.926429302722,-689.073503556851,-5.30080731999192,-8.88200555724041,1.85013367452975,1.89526655305418
"IS30405.70MUKAAXX.1.250006399",-97.1019030660892,-861.23990655191,-4.80328927185156,-8.38466836839596,1.77566739309705,1.82242993184537
"IS30409.D0D0HACXX.5.250046104",-99.658875265659,-839.998724788319,-4.97296195231884,-8.60489574777893,1.8102074158432,1.85223358386182
"IS30436.70MUKAAXX.1.250006431",-92.6867075496081,-763.106857254385,-4.4425291701866,-7.91854180561927,1.67779735234773,1.72513231799937
"IS30441.70MUKAAXX.1.250006443",-75.7268552529975,-710.513497385452,-3.94477589326933,-6.49807366948816,1.35843564680953,1.39524351601415
"IS30619.B064FABXX.1.250009957",-10.5964349121251,-1594.56212416922,0.732231287323118,-0.499394506821476,0.221676805171075,0.311308381686812
"IS3073.628P7AAXX.7.250007019",0.154993612602324,-1777.69956893151,3.19071680321001,0.927782889132913,0.0646057292689538,0.135911858970093
"IS30748.B064FABXX.1.250009968",12.9431893741796,-1062.17655227742,1.48898734260264,0.855686210119974,-0.0768255054647896,-0.00954087356274778
"IS31179.B064FABXX.1.250010013",1.06404413984001,236.931674463924,-1.21549823440826,-1.07425926722128,0.145222007941858,0.16998385677859
"IS31195.B064FABXX.1.250010025",1.98889949149856,2033.29973249956,-3.65854253324248,-1.50176201765436,0.0890951770439496,0.0058883358449172
"IS31202.B064FABXX.1.250009940",-5.11198648270951,2334.92370176157,-3.96868465909142,-1.51722566944441,0.110855695031693,0.0411237487851915
"IS31299.B064FABXX.1.250009980",-5.2564359184196,2041.62538401492,-4.92421782054429,-2.31877398735577,0.180659518149203,0.103631192203928
"IS31533.B064FABXX.1.250009958",-2.14937848943314,-437.970353578111,-1.27955189482632,-0.79770197140723,0.0846698074746579,0.0880703703886677
"IS31559.70MUKAAXX.1.250006419",-0.532475401693249,1208.00461993974,-2.86859116075423,-1.46291049812973,0.136722820306738,0.149207466285023
"IS31852.B064FABXX.1.250009990",-14.1987847164596,-1457.50058663254,-1.69708614082338,-1.50608813305928,0.238751706526709,0.234273654536895
"IS31861.B064FABXX.1.250010002",-15.9488886367747,-1749.62537369282,-1.93608039536711,-1.84315172628984,0.310771181536598,0.311200727850237
"IS32050.B064FABXX.1.250010014",-22.7793870395305,-2526.48859326625,-2.80234011027502,-2.69576365045334,0.442711166363122,0.459448412770845
"IS32087.B064FABXX.1.250010026",-1.65894580897355,-2447.49698875309,0.180982557785694,-0.757592700103807,0.184755108608517,0.223299217763228
"IS32092.B064FABXX.1.250009977",-9.86220827199667,-2778.00710191912,-1.41765806646201,-1.63437630989746,0.309003644616807,0.322471044331967
"IS32454.B064FABXX.1.250009959",-19.1290827414765,1476.26837770967,1.03076404323212,-0.103148547011664,0.205034977342232,0.214657817273214
"IS32569.70MUKAAXX.1.250006400",12.9004604143371,-2425.27898157497,1.54441108011,1.41564997162161,-0.125375806505171,-0.189233515562159
"IS32986.B064FABXX.1.250009969",-15.3941391442319,1007.20560834036,-1.94139749471575,-0.984950748566096,0.167731567566604,0.128765392052322
"IS33173.B064FABXX.1.250009991",7.20680639825706,-1586.68311220974,1.73735914043827,0.349367729642693,0.0475297465045857,0.11434753716914
"IS33178.B064FABXX.1.250010003",-0.136986523212376,-1044.20285254154,0.478340772865577,-0.396304937455306,0.140883912180218,0.196493009609667
"IS33209.B064FABXX.1.250010015",6.85698269753607,-1385.382960718,0.999252191276204,0.139599174359848,0.0422650055282376,0.07746281848923
"IS33261.70MUKAAXX.1.250006427",12.2614721025935,-1215.46195815063,2.08226942154162,0.799568615635911,-0.0439326719211737,0.0304589987409223
"IS3443.70MUKAAXX.1.250006462",10.4931863765245,-822.935753840282,2.02592509200815,0.608537366242813,0.0138936155830761,0.0616147145624842
"IS3507.70MUKAAXX.1.250006474",11.1671079270366,-1880.48457732203,3.12416131402939,1.05121438199195,-0.0115416074139816,0.0988392009364932
"IS3511.628P7AAXX.7.250007043",-19.6655216808528,-1605.5749535842,3.97320714959892,0.0782920749302485,0.31402380297609,0.421859161239492
"IS3583.70MUKAAXX.1.250006387",-4.47445053989036,-1535.94826738204,3.00762253976214,0.447719224374602,0.146633941256289,0.236070633282807
"IS3885.70MUKAAXX.1.250006439",16.5648726130152,-766.997276951752,2.75854152479534,1.78654879087251,-0.11830755324458,0.00439254241501272
"IS3905.628P7AAXX.7.250007091",15.2786967756836,-518.83130607153,2.3851630527701,1.54024021556942,-0.0962652461018105,0.00840079681641433
"IS4027.628NVAAXX.5.250006941",-21.408262769525,16.2743046600017,-0.774572544836473,-0.989888554022785,0.248350333147182,0.284080293830236
"IS4035.70MUKAAXX.1.250006451",-21.2982257106814,-734.982171099485,3.38516304622641,-0.0570064349695682,0.326075607554978,0.395293753685632
"IS4112.70MUKAAXX.1.250006463",-1.08738309656764,-677.12949636239,0.0541599421586061,-0.253252227115145,0.0899837660961948,0.124135286406651
"IS4285.628NVAAXX.5.250006965",5.3518325144178,-1013.86893539454,5.58663558161112,1.96158992077452,-0.0838020653235731,0.00113289648243596
"IS4726.70MUKAAXX.1.250006475",-12.1607506795399,-495.498066081997,4.54135361661835,0.516605558989807,0.191670338611688,0.282166912279204
"IS4776.70MUKAAXX.1.250006388",-10.6454976654524,-540.462782958649,3.39495840351342,0.532180373787769,0.128368062535115,0.181391860120074
"IS4821.628P7AAXX.7.250007021",-1.44903082709362,-676.21827098547,4.35453115190387,1.12850428714138,-0.00242270156756214,0.060759252485378
"IS4963.628P7AAXX.7.250007045",-25.4022529162988,1306.06027572308,0.445656950165874,-0.257871821453916,0.197068952700832,0.16494481608827
"IS5106.70MUKAAXX.1.250006397",-12.1575864054498,-497.353313166098,2.06191386875636,-0.0535090687210805,0.139238269928269,0.17320427992054
"IS5622.70MUKAAXX.1.250006408",-8.16431237696744,-151.663802021753,2.1445982943162,0.793103111496885,0.00705010532602853,0.0161530692063498
"IS5720.70MUKAAXX.1.250006418",-19.0345552525734,459.505447724381,0.677132284161526,-0.209585712111185,0.187116482539487,0.155979482891912
"IS5867.628P7AAXX.7.250007069",-16.6101454305191,-310.042691967967,3.96346912834148,0.0107864620669696,0.265971924640956,0.347575177316673
"IS5910.70MUKAAXX.1.250006440",-22.5594313061367,1712.09652535699,0.201989067098663,-0.79622930239727,0.277187658742809,0.305382197974332
"IS5972.628P7AAXX.7.250007093",-24.7258621557092,-269.220394316835,4.89812696673979,0.209812778781179,0.316273932120413,0.397493959053392
"IS6094.D0D0HACXX.5.250046075",-20.2494306424485,-1010.10937305621,2.00647195060326,-0.25390866437062,0.234317045495301,0.242560279876418
"IS6154.70MUKAAXX.1.250006452",-29.0456176615933,-825.96448091992,3.97261684521043,-0.471923786644101,0.41118141262576,0.476595403359082
"IS6193.628NVAAXX.5.250006895",-31.2192117835553,-939.154588289104,3.70604532995746,-0.498481554436006,0.41854787212477,0.465560858442348
"IS6413.B064FABXX.1.250009961",-12.582804584433,-393.651876521257,0.136429444428223,0.0942369263523127,0.0315165642096433,-0.00504491411572518
"IS7277.70MUKAAXX.2.250006045",-0.174030941853887,-1422.44696598585,1.45104012778142,0.324727796558192,0.0605743678882427,0.132342441975853
"IS7314.70MUKAAXX.2.250006028",15.1741496576142,-1544.69720835116,1.8682766255793,0.619185419454339,-0.0282685554145828,0.063125523680056
"IS7463.D0D0HACXX.5.250046078",2.81517066955614,-1349.66292183927,1.37031384546788,0.0750034093379023,0.0904649454668362,0.172236409145989
"IS7620.D0D0HACXX.5.250046079",12.374171523939,-548.585141684406,2.77343232037886,1.56475987856417,-0.123614628792339,-0.00465574571065293
"IS7722.70MUKAAXX.2.250006048",13.5322330495755,-769.185886035566,3.07465691056909,1.64078146716576,-0.111502949619187,-0.0155763396146747
"IS7861.628P7AAXX.7.250007023",12.7817502754328,-602.762652752163,2.57459424381538,1.5507922737007,-0.126538329730514,-0.0293961006994387
"IS7889.628P7AAXX.7.250007047",12.7979995368923,-532.834990129336,2.62525968783084,1.67178469962269,-0.138493416850181,-0.0388612236884931
"IS7958.D0D0HACXX.5.250046080",2.63861252670615,-316.275797804996,0.921458662862257,0.48403748072923,0.00149857313749098,0.0196742242493789
"IS9597.70MUKAAXX.2.250006029",11.2237974723844,1696.97893761278,1.30436031890152,1.219293547209,-0.117945383147057,-0.041810745393229
"IS9713.70MUKAAXX.2.250006049",4.66673615823292,-1797.56342219411,1.85146878047074,1.00329725004146,-0.0188969489417297,0.0159473544731822
"IS9830.70MUKAAXX.1.250006404",-12.4135672840339,-818.667363228779,1.25391337673921,-0.333205475257152,0.206492708319763,0.287248470295269
"IS9883.70MUKAAXX.2.250006061",-3.13070788219447,-1176.84671509859,3.17745018788675,0.844423755236907,0.0917312318357296,0.148129641213604
"IS9911.70MUKAAXX.2.250006073",-2.10533982425795,-1174.62685008659,2.44808778558192,0.32703355093165,0.127394312758025,0.199866937407912
"PI533762.C00TDABXX.1.250004189",9.06508956889983,-2141.20996427008,1.70003116262432,0.16104477959105,0.0587328321542506,0.191811920014183
"PI533769.C00TDABXX.1.250004153",-5.15688221306115,-1612.02861188278,0.556252089714287,-0.427116073516015,0.164105516209312,0.252766336278318
"PI533785.C00TDABXX.1.250004119",10.9984134305221,-926.53284258671,2.03323887281877,1.32515923067864,-0.103121894025227,0.0195711031084239
